Run,Desc_Index,Library,Popularity,Temperature,Description,Cosine_sim,Gunning_Fog_Index
4,122,is-binary-path,top,0.4,"`is-binary-path` is a small JavaScript utility for checking whether a file path likely points to a binary file, based on its extension and common binary file patterns. It’s often used in Node.js tooling to avoid processing non-text files.",0.70236695,12.435087719298247
4,123,stream-shift,top,0.4,"`stream-shift` is a small JavaScript utility for working with streams, designed to help consume or “shift” items from a stream-like data structure efficiently. It’s commonly used in Node.js and stream-processing code as a lightweight helper for retrieving the next available chunk/value from a buffer or queue.",0.497605,12.220289855072465
4,124,path-exists,top,0.4,`path-exists` is a small JavaScript utility for checking whether a file or directory path exists. It provides simple promise-based and synchronous methods for use in Node.js projects.,0.7012127,11.325925925925928
4,125,os-homedir,top,0.4,"`os-homedir` is a small JavaScript utility library that returns the current user’s home directory in a cross-platform way, abstracting differences between operating systems.",0.56651723,23.11304347826087
4,126,forwarded,top,0.4,`forwarded` is a small Node.js utility that extracts the client IP addresses from an HTTP request by parsing the `X-Forwarded-For` header and related proxy information. It’s commonly used in backend apps behind reverse proxies or load balancers to determine the original requester’s address.,0.52142876,14.105426356589149
4,127,is-builtin-module,top,0.4,"`is-builtin-module` is a small JavaScript utility that checks whether a given module name refers to a Node.js built-in module, such as `fs`, `path`, or `http`. It’s commonly used in backend tooling to distinguish core Node modules from third-party packages.",0.6672274,12.37948717948718
4,128,read-pkg,top,0.4,"`read-pkg` is a small Node.js library for reading and parsing a package’s `package.json` file. It returns the package metadata as a JavaScript object, typically from the current project or a specified directory, and is often used by build tools and CLI apps.",0.55622935,12.266666666666667
4,129,diffie-hellman,top,0.4,"`diffie-hellman` is a JavaScript library for performing Diffie-Hellman key exchange, allowing two parties to securely generate a shared secret over an untrusted network. It’s commonly used in Node.js applications for cryptographic protocols and secure communication.",0.7031301,17.238095238095237
4,130,expand-brackets,top,0.4,"`expand-brackets` is a JavaScript utility library that expands bracket expressions in strings, commonly used for pattern matching and glob-style parsing. It helps convert bracket-based syntax into a form that can be processed by regex or other matching logic.",0.6242194,13.915789473684212
4,131,duplexify,top,0.4,`duplexify` is a Node.js/JavaScript utility library for creating a single duplex stream from separate readable and writable streams. It’s commonly used to combine stream sources and destinations into one stream interface for easier piping and stream composition.,0.61253023,15.744144144144144
4,132,path-is-absolute,top,0.4,`path-is-absolute` is a small JavaScript utility for checking whether a given file path is absolute. It works in Node.js and is commonly used in backend code to validate and normalize paths across platforms.,0.33690053,12.884848484848485
4,133,is-dotfile,top,0.4,`is-dotfile` is a small JavaScript utility for checking whether a given file path refers to a dotfile — a file or directory whose name starts with a `.` such as `.gitignore` or `.env`.,0.6558542,18.851612903225806
4,134,extglob,top,0.4,"**extglob** is a JavaScript library for matching extended glob patterns in strings and file paths. It supports advanced pattern syntax like `?(pattern)`, `*(pattern)`, `+(pattern)`, `@(pattern)`, and `!(pattern)`, making it useful for flexible filtering and filename matching in Node.js applications.",0.576455,9.028205128205128
4,135,eslint-plugin-react,top,0.4,"`eslint-plugin-react` is an ESLint plugin that adds linting rules and React-specific best practices for JavaScript and JSX code. It helps catch common React mistakes, enforce consistent component patterns, and improve code quality in React projects.",0.75220895,15.0
4,136,array-find-index,top,0.4,"`array-find-index` is a small JavaScript utility library that provides a `findIndex`-style function for arrays, returning the index of the first element that matches a given predicate. It is useful as a lightweight alternative for environments where native `Array.prototype.findIndex` is unavailable.",0.5491613,16.333333333333336
4,137,encodeurl,top,0.4,`encodeurl` is a small JavaScript utility library for safely percent-encoding a URL string while preserving already-encoded sequences. It’s commonly used in Node.js backends to properly encode paths and URL components without double-encoding.,0.65734756,16.766666666666666
4,138,fs-write-stream-atomic,top,0.4,"`fs-write-stream-atomic` is a Node.js utility for creating **safe, atomic file write streams**. It helps prevent partially written or corrupted files by writing to a temporary file first and then renaming it into place once the write completes successfully.",0.7687185,14.540350877192985
4,139,kind-of,top,0.4,"**kind-of** is a tiny JavaScript utility library used to accurately determine the type of a value. It returns normalized type strings like `""array""`, `""object""`, `""date""`, `""regexp""`, `""buffer""`, and more, making it useful for type checking in Node.js and browser code.",0.43110168,10.333333333333336
4,140,interpret,top,0.4,"**interpret** is a JavaScript library that helps you **load and use multiple file formats/configuration types through a unified interface**. It’s commonly used in build tooling to map file extensions to the right parser or loader, making it easier to support formats like JSON, YAML, TOML, and others.",0.45564657,17.059574468085106
4,141,os-locale,top,0.4,"`os-locale` is a Node.js library that detects the current operating system’s locale settings. It returns the user’s preferred language/region locale, which is useful for localization and internationalization in backend and CLI applications.",0.6239072,10.516666666666666
4,142,shebang-regex,top,0.4,"`shebang-regex` is a small JavaScript utility library that provides a regular expression for matching Unix shebang lines at the start of a file, such as `#!/usr/bin/env node`. It’s commonly used in Node.js tooling to detect and handle executable scripts.",0.60443234,13.405128205128205
